,ALB,AUT,BEL,BGR,BIH,CHE,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MKD,MNE,NLD,NOR,POL,PRT,ROU,SRB,SVK,SVN,SWE
2015-11-20 10:00:00,-1124.9,-10942.2,-11634.6,-4749.6,-1955.1,-8140.0,-871.4,-9981.0,-78208.8,-6737.5,-37454.0,-1659.5,-12949.7,-66294.3,-45529.700000000004,-7119.1,-2856.3,-6071.9,-4590.0,-51662.7,-1999.1,-1413.1000000000001,-1364.8,-1344.1,-654.7,-15661.8,-21722.1,-28575.5,-7041.1,-8176.5,-5744.8,-4327.4,-2258.2,-20694.199999999997
2015-11-20 11:00:00,-1089.3,-10878.4,-11731.2,-4672.3,-1934.3,-8168.3,-875.0,-9954.0,-78764.7,-6666.6,-37430.7,-1635.9,-12902.0,-66154.1,-45141.8,-7170.3,-2880.1,-6101.3,-4603.8,-51233.00000000001,-1963.8,-1426.2,-1320.1,-1323.5,-647.1,-15660.9,-21448.3,-28775.4,-7151.9,-8125.7,-5677.5,-4306.2,-2268.4,-20553.0
2015-11-20 12:00:00,-1078.2,-10581.3,-11523.9,-4499.3,-1907.5,-7750.5,-878.1,-10036.8,-77804.9,-6569.2,-37395.1,-1662.6,-12821.7,-65985.0,-44969.5,-7154.8,-2858.1,-6120.3,-4611.0,-48227.799999999996,-1980.4,-1446.8,-1346.2,-1299.8,-638.6,-15480.8,-21270.0,-28774.3,-7030.3,-8172.4,-5586.2,-4303.0,-2248.9,-20383.3
2015-11-20 13:00:00,-1090.8,-10531.5,-11494.3,-4509.5,-1947.9,-7783.9,-870.3,-9980.0,-77197.0,-6562.0,-37216.7,-1654.4,-12797.8,-64740.1,-45229.8,-6933.599999999999,-2787.6,-6067.2,-4642.3,-48052.90000000001,-1967.5,-1420.4,-1342.8,-1289.4,-631.7,-15571.2,-21196.6,-28954.7,-6871.1,-8125.0,-5491.7,-4312.7,-2212.0,-20272.3
2015-11-20 14:00:00,-1105.4,-10570.3,-11404.5,-4494.4,-1948.5,-7757.9,-871.2,-9988.8,-76309.8,-6532.0,-36029.4,-1663.6,-12920.2,-64060.3,-45418.899999999994,-6822.9,-2724.6,-6066.5,-4618.0,-50009.5,-1965.4,-1405.1999999999998,-1345.4,-1276.5,-630.2,-15610.5,-21284.5,-28736.2,-7052.6,-8094.8,-5433.4,-4294.7,-2231.1,-20338.3
2015-11-20 15:00:00,-1130.1,-10639.7,-11372.0,-4508.5,-1945.0,-7708.6,-876.6,-10030.3,-75776.0,-6481.6,-35321.4,-1692.6,-13158.0,-63256.2,-45441.0,-6738.0,-2705.1,-6144.7,-4603.3,-50751.8,-1996.3,-1419.1,-1386.1,-1305.8,-639.2,-15634.7,-21491.199999999997,-28867.4,-6971.3,-8279.7,-5548.8,-4304.1,-2204.6,-20706.100000000002
2015-11-20 16:00:00,-1245.4,-11199.0,-11481.2,-4647.5,-2081.9,-7819.2,-921.8,-10191.8,-76634.7,-6773.099999999999,-35053.6,-1697.0,-13236.9,-63680.9,-46285.200000000004,-7256.5,-2924.3,-6382.2,-4659.3,-52222.2,-2047.0,-1410.2,-1402.4,-1467.5,-692.0,-15962.5,-21898.8,-30193.3,-6956.3,-8950.0,-6071.7,-4434.8,-2281.6,-21176.2
2015-11-20 17:00:00,-1433.0,-11458.5,-12130.9,-5159.7,-2242.9,-8220.7,-1033.7,-10335.7,-80094.9,-7252.8,-35815.6,-1670.5,-13218.7,-67454.0,-50435.2,-7836.3,-3264.7,-6528.1,-4861.2,-55687.700000000004,-2021.6,-1450.6000000000001,-1384.2,-1578.6,-742.4,-16686.1,-22032.8,-30787.7,-7205.6,-9170.0,-6515.6,-4523.4,-2402.3,-21423.399999999998
2015-11-20 18:00:00,-1424.6,-11178.8,-12243.6,-5551.9,-2196.9,-8379.0,-1050.2,-10146.3,-80083.2,-7056.0,-38543.7,-1635.4,-13253.7,-70553.8,-52917.3,-7903.0,-3260.1,-6454.7,-5223.7,-55270.6,-1965.9,-1515.0,-1342.7,-1561.6,-745.2,-16298.9,-21899.1,-30545.4,-7584.0,-9076.4,-6543.9,-4475.5,-2431.9,-21088.6
2015-11-20 19:00:00,-1383.2,-10559.0,-11840.1,-5511.6,-2141.7,-8137.5,-1024.5,-10061.6,-78407.4,-6698.1,-39453.3,-1587.1,-13107.9,-68573.8,-52263.100000000006,-7828.7,-3236.3,-6357.0,-5224.3,-54130.5,-1899.0,-1472.7,-1299.3,-1537.6,-733.5,-15886.9,-21702.3,-30447.9,-7609.2,-8872.2,-6500.7,-4453.2,-2411.7,-20619.5
2015-11-20 20:00:00,-1324.5,-9942.2,-11336.7,-5234.8,-2055.8,-7741.8,-972.3,-9763.7,-74563.7,-6315.0,-39471.5,-1521.0,-12621.2,-64085.6,-50411.4,-7406.799999999999,-3118.0,-6147.5,-5039.6,-50938.7,-1788.1,-1441.3,-1227.2,-1489.5,-721.3,-15227.6,-21320.4,-29646.5,-7330.9,-8415.9,-6358.9,-4352.1,-2303.1,-19963.0
2015-11-20 21:00:00,-1173.8,-9340.9,-10897.1,-4975.2,-1953.7,-7501.0,-903.4,-9236.9,-71121.0,-5977.200000000001,-38279.3,-1431.0,-12590.3,-60657.4,-47984.799999999996,-6789.900000000001,-3062.7,-5929.0,-4858.6,-47330.6,-1623.1,-1354.6999999999998,-1130.6,-1453.0,-694.7,-14468.0,-20872.8,-27942.0,-6994.4,-7771.8,-6161.1,-4140.5,-2147.3,-19135.7
2015-11-20 22:00:00,-1004.9,-9167.7,-10976.1,-4746.5,-1809.6,-7364.0,-830.0,-8724.7,-67924.4,-5571.1,-35416.6,-1341.4,-12285.2,-61083.3,-44926.6,-6256.200000000001,-2799.8,-5677.2,-4644.8,-42966.3,-1484.6,-1310.5,-1032.3,-1587.0,-662.0,-13627.7,-20232.9,-26233.1,-6607.4,-7197.8,-5977.2,-3976.0,-2027.6,-18158.7
2015-11-20 23:00:00,-812.1,-8640.8,-10794.2,-4375.1,-1622.0,-7071.8,-757.6,-8310.3,-63604.1,-5176.6,-32452.2,-1271.9,-11794.9,-60888.0,-41310.7,-5754.2,-2464.4,-5418.9,-4362.9,-39492.99999999999,-1399.3,-1301.2,-955.7,-1550.8,-637.5,-12912.3,-19360.300000000003,-24808.6,-6005.9,-6870.4,-5730.9,-3844.1,-1915.7,-17174.0
2015-11-21 00:00:00,-700.3,-8076.9,-9805.4,-4395.0,-1475.5,-6774.7,-679.7,-7845.0,-57978.0,-4749.7,-29133.3,-1107.9,-11501.4,-57288.0,-34299.9,-5552.3,-2240.3,-4982.7,-3948.1,-34975.799999999996,-1264.0,-1217.5,-792.5,-1468.8,-621.0,-11924.1,-18577.7,-22962.5,-5389.1,-6682.4,-5599.2,-3678.0,-1781.6,-16651.9
2015-11-21 01:00:00,-624.7,-7764.0,-9321.6,-4091.0,-1372.0,-6664.9,-637.6,-7862.6,-55817.4,-4578.0,-27283.2,-1081.0,-11288.8,-54662.6,-32208.7,-5406.2,-2110.6,-4777.5,-3706.2,-32341.100000000002,-1234.8,-1185.2,-767.4,-1296.4,-562.5,-11376.0,-18070.3,-21949.3,-5090.4,-6585.2,-5155.8,-3538.0,-1700.3,-16295.599999999999
2015-11-21 02:00:00,-594.1,-7547.1,-8988.2,-3936.9,-1320.2,-6510.1,-614.4,-7707.9,-54679.2,-4486.0,-26142.4,-1069.0,-11221.2,-52813.0,-30719.6,-5268.1,-2036.8,-4573.3,-3495.1,-30819.3,-1223.3,-1172.9,-756.8,-1177.6,-523.0,-11042.5,-17766.6,-21326.8,-4916.0,-6540.7,-4797.0,-3451.9,-1647.6,-16126.8
2015-11-21 03:00:00,-582.0,-7429.9,-8844.0,-3873.3,-1298.2,-6428.3,-602.9,-7611.2,-54888.9,-4486.5,-25622.7,-1072.1,-11269.0,-50090.4,-29127.6,-5205.2,-2016.7,-4490.4,-3365.5,-30049.499999999996,-1231.9,-1143.5,-765.1,-1124.2,-503.8,-10868.5,-17704.1,-21116.0,-4821.3,-6638.0,-4603.4,-3449.0,-1627.7,-16099.899999999998
2015-11-21 04:00:00,-613.7,-7726.0,-8879.1,-3894.8,-1321.0,-6292.0,-605.8,-7717.8,-56260.6,-4544.700000000001,-25521.7,-1112.0,-11607.9,-49630.4,-28001.4,-5343.0,-2059.9,-4617.0,-3299.1,-30064.3,-1308.4,-1141.6,-813.7,-1117.7,-497.1,-10847.8,-17816.1,-21239.3,-4775.9,-6868.1,-4583.4,-3520.4,-1650.4,-16302.4
2015-11-21 05:00:00,-732.1,-8756.5,-9274.0,-4067.4,-1434.3,-6497.2,-632.4,-8207.6,-59954.6,-4841.4,-26095.6,-1257.3,-12457.8,-52384.5,-27537.3,-5841.400000000001,-2216.1,-5006.6,-3283.7,-31898.0,-1570.2,-1135.6,-963.8,-1186.2,-514.0,-11198.9,-18277.1,-22089.5,-4866.4,-7462.4,-4788.1,-3698.6,-1772.4,-17090.7
2015-11-21 06:00:00,-991.5,-10072.5,-10169.2,-4588.6,-1663.9,-7084.0,-710.0,-9318.5,-68281.3,-5607.1,-28580.0,-1423.2,-13038.2,-59050.8,-28730.100000000002,-6549.3,-2530.5,-5760.8,-3316.6,-37924.299999999996,-1794.9,-1156.6000000000001,-1146.1,-1297.8,-569.3,-12365.6,-19777.3,-24767.1,-5163.3,-8139.3,-5345.8,-4100.1,-2121.5,-19069.4
2015-11-21 07:00:00,-1245.7,-10703.2,-10975.3,-5095.3,-1899.0,-7820.5,-794.9,-9693.6,-74451.8,-6363.9,-32736.9,-1524.3,-13179.2,-64226.7,-34101.399999999994,-7042.2,-2793.9,-6028.2,-3555.0,-44857.0,-1925.2,-1277.3999999999999,-1258.0,-1379.0,-648.8,-14195.2,-21680.800000000003,-26819.7,-5655.0,-8468.0,-5884.1,-4268.3,-2303.2,-20747.9
2015-11-21 08:00:00,-1279.1,-10834.9,-11214.9,-5353.2,-2025.7,-8175.2,-848.9,-9837.9,-76484.6,-6584.700000000001,-35102.6,-1560.4,-13148.2,-65236.0,-40211.100000000006,-7456.099999999999,-2931.2,-6075.0,-4058.5,-50495.700000000004,-1982.9,-1333.0,-1323.0,-1457.7,-687.1,-15160.7,-22122.9,-28056.9,-6447.6,-8533.9,-6054.0,-4364.5,-2328.2,-20955.2
2015-11-21 09:00:00,-1234.1,-10821.9,-11411.4,-5394.6,-2046.7,-8182.9,-860.6,-9929.0,-76685.8,-6616.799999999999,-36234.1,-1560.6,-13079.5,-65503.0,-41927.700000000004,-7592.099999999999,-2934.7,-6104.4,-4315.1,-52449.2,-1981.7,-1386.0,-1317.6,-1490.9,-698.7,-15535.6,-21876.0,-28574.5,-6851.2,-8465.8,-6062.3,-4399.4,-2305.7,-20927.4
2015-11-21 10:00:00,-1184.1,-10890.3,-11476.8,-5251.5,-2003.7,-8206.0,-864.0,-9856.1,-77360.0,-6610.3,-36765.0,-1553.3,-13014.7,-64932.8,-42341.3,-7701.0,-2878.3,-6107.7,-4400.6,-52340.9,-1962.9,-1414.0,-1308.0,-1480.1,-696.4,-15550.2,-21717.8,-28476.6,-6905.8,-8338.5,-5962.0,-4352.0,-2273.5,-20929.3
2015-11-21 11:00:00,-1145.7,-10826.6,-11572.8,-5174.4,-1982.9,-8233.6,-867.5,-9829.1,-77928.0,-6539.3,-36740.5,-1529.7,-12967.0,-64869.3,-41956.1,-7757.599999999999,-2902.1,-6137.4,-4413.6,-51906.700000000004,-1926.2,-1427.2,-1258.5,-1459.6,-688.4,-15547.5,-21444.1,-28663.5,-7031.0,-8287.7,-5894.9,-4330.8,-2283.7,-20787.300000000003
2015-11-21 12:00:00,-1133.8,-10530.2,-11364.8,-5001.9,-1956.1,-7817.4,-870.7,-9912.0,-76954.5,-6442.2,-36704.6,-1556.5,-12886.7,-64615.7,-41780.700000000004,-7739.5,-2880.1,-6156.7,-4420.3,-48849.4,-1943.6,-1447.8,-1287.6,-1436.3,-679.5,-15369.4,-21265.800000000003,-28659.0,-6823.7,-8334.5,-5804.2,-4327.5,-2264.2,-20616.1
2015-11-21 13:00:00,-1147.3,-10480.8,-11335.1,-5012.2,-1996.6,-7850.9,-862.9,-9855.1,-76335.7,-6435.2,-36534.1,-1548.2,-12862.9,-63265.3,-42034.1,-7490.3,-2809.3,-6103.0,-4450.7,-48658.600000000006,-1930.0,-1421.3000000000002,-1283.7,-1426.0,-672.2,-15458.9,-21192.5,-28834.5,-6691.7,-8287.0,-5710.2,-4337.2,-2227.3,-20504.3
2015-11-21 14:00:00,-1163.2,-10519.5,-11244.8,-4997.1,-1997.1,-7825.2,-863.9,-9863.9,-75431.8,-6405.1,-35394.7,-1557.4,-12985.2,-62479.6,-42233.5,-7367.2,-2746.1,-6102.2,-4427.7,-50653.3,-1927.7,-1406.2,-1286.5,-1413.2,-670.6,-15498.2,-21280.5,-28630.8,-6870.6,-8256.7,-5652.3,-4319.3,-2246.4,-20570.899999999998
2015-11-21 15:00:00,-1189.6,-10588.7,-11211.7,-5011.3,-1993.6,-7776.0,-869.2,-9905.5,-74890.3,-6354.9,-34713.6,-1586.5,-13223.1,-61630.6,-42250.8,-7273.7,-2726.6,-6181.2,-4413.5,-51416.0,-1960.1,-1420.1,-1331.9,-1442.0,-680.0,-15521.5,-21487.3,-28756.3,-6806.8,-8442.0,-5767.0,-4328.7,-2219.9,-20942.2
2015-11-21 16:00:00,-1313.9,-11146.5,-11321.8,-5149.8,-2130.8,-7886.4,-913.8,-10067.4,-75761.3,-6644.0,-34456.6,-1591.1,-13302.1,-61942.5,-43048.200000000004,-7858.5,-2946.5,-6420.9,-4467.6,-52927.1,-2013.1,-1411.3,-1350.0,-1601.4,-735.8,-15845.5,-21894.699999999997,-30028.2,-6755.5,-9113.6,-6287.0,-4459.5,-2296.9,-21416.5
2015-11-21 17:00:00,-1516.0,-11405.4,-11974.6,-5660.5,-2292.1,-8287.1,-1024.3,-10211.6,-79271.8,-7120.5,-35193.8,-1564.4,-13283.8,-65716.7,-46963.7,-8506.4,-3288.0,-6568.0,-4662.8,-56478.299999999996,-1986.2,-1451.6,-1329.2,-1711.1,-788.7,-16561.2,-22028.7,-30606.8,-7035.7,-9334.1,-6728.5,-4548.2,-2417.8,-21664.9
2015-11-21 18:00:00,-1506.9,-11127.0,-12089.3,-6051.6,-2246.0,-8446.0,-1040.6,-10021.8,-79252.9,-6925.2,-37823.2,-1529.1,-13318.9,-68749.4,-49329.9,-8576.800000000001,-3283.5,-6493.9,-5013.0,-56044.700000000004,-1927.7,-1515.9,-1282.4,-1694.8,-791.7,-16183.1,-21895.0,-30385.2,-7382.3,-9240.2,-6756.9,-4500.3,-2447.4,-21326.8
2015-11-21 19:00:00,-1462.4,-10509.3,-11684.5,-6011.4,-2190.7,-8206.2,-1015.4,-9936.9,-77546.8,-6570.0,-38701.5,-1480.5,-13173.1,-66617.6,-48748.4,-8493.5,-3259.6,-6395.1,-5014.1,-54878.8,-1857.6,-1473.6,-1233.9,-1671.1,-779.4,-15778.2,-21698.3,-30298.5,-7409.7,-9035.6,-6714.0,-4478.0,-2427.1,-20853.2
2015-11-21 20:00:00,-1399.1,-9894.3,-11179.4,-5735.6,-2104.7,-7812.5,-963.9,-9638.3,-73640.1,-6190.0,-38719.9,-1414.2,-12686.3,-62125.4,-47028.7,-8018.599999999999,-3141.0,-6183.6,-4836.2,-51613.4,-1741.6,-1442.2,-1153.5,-1623.8,-766.4,-15128.9,-21316.4,-29532.6,-7166.0,-8578.4,-6573.0,-4376.7,-2318.4,-20190.899999999998
2015-11-21 21:00:00,-1236.7,-9295.1,-10738.3,-5476.9,-2002.3,-7573.2,-896.0,-9110.3,-70139.7,-5854.9,-37575.5,-1323.7,-12655.5,-58828.0,-44783.700000000004,-7326.8,-3085.5,-5962.9,-4662.2,-47912.5,-1568.8,-1355.6000000000001,-1045.8,-1587.9,-738.3,-14381.0,-20868.8,-27904.6,-6825.6,-7933.1,-6376.4,-4164.8,-2162.6,-19356.2
2015-11-21 22:00:00,-1054.8,-9122.8,-10816.4,-5249.1,-1858.0,-7436.9,-823.4,-8597.0,-66889.6,-5452.1,-34825.5,-1233.8,-12350.3,-59242.4,-41953.9,-6730.0,-2821.6,-5708.5,-4456.8,-43434.3,-1423.9,-1311.5,-936.2,-1719.5,-703.9,-13552.4,-20229.199999999997,-26275.0,-6465.7,-7358.0,-6193.5,-4000.0,-2042.8,-18370.7
