,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
213,1.8199600418827315,375.0,0.0,15.0,0.0,68.0,0.0,496.0,0.0,496.0,0.0
214,1.8459809053487561,375.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
215,1.8356100647762994,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
216,1.8603273013107953,216.0,0.268,216.0,0.138,216.0,0.09400000000000001,216.0,0.09400000000000001,216.0,0.04600000000000001
217,1.8498509230173656,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,217.0,0.04400000000000001
218,1.9069122798265208,409.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
219,1.8575709645682743,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
220,1.8988611646032147,409.0,0.0,409.0,0.0,409.0,0.0,436.0,0.0,436.0,0.0
221,1.8481074915535243,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
222,1.8625484001829045,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,198.0,0.0
223,1.841876244152255,375.0,0.0,443.0,0.0,443.0,0.0,298.0,0.0,298.0,0.0
224,1.8360719202640166,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
225,1.8010653533305336,375.0,0.0,15.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0
226,1.8637956381836422,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,198.0,0.0
227,1.8580553359777752,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
228,1.8181400192522825,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
229,1.832358208220449,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
230,1.8286440306443765,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,282.0,0.0
231,1.8232718634075475,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0
232,1.828421694996306,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,282.0,0.0
233,1.8527913986491253,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
234,1.9060757688573418,409.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
235,1.897553801906643,409.0,0.0,409.0,0.0,409.0,0.0,436.0,0.0,436.0,0.0
236,1.8652342034451377,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
237,1.8596883932851247,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
238,1.8609593600018974,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
239,1.8704118990552607,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,207.0,0.0
240,1.8780782545080614,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
241,1.8394717776038638,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
242,1.9010305648175847,409.0,0.0,38.0,0.0,38.0,0.0,436.0,0.0,436.0,0.0
243,1.8647761070954196,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
244,1.8669090298641204,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
245,1.9200003581564964,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0
246,1.9003296575151774,409.0,0.0,409.0,0.0,409.0,0.0,436.0,0.0,436.0,0.0
247,1.8476654142762574,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
248,1.8193650078774457,375.0,0.0,15.0,0.0,68.0,0.0,496.0,0.0,496.0,0.0
249,1.8838945640303868,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
250,1.8270907548242241,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,282.0,0.0
251,1.9136365853651394,371.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,87.0,0.0
252,1.8077833592681039,375.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
253,1.8494825328599611,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
254,1.856705298115128,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,319.0,0.0
255,1.8380187251724054,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
256,1.8836019487839017,363.0,0.0,363.0,0.0,256.0,0.07200000000000001,256.0,0.07200000000000001,256.0,0.04600000000000001
257,1.8613116205532552,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0
258,1.8254183128386,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0
259,1.8720425481091802,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,207.0,0.0
260,1.8481713077811748,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
261,1.8092738845833622,375.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
262,1.853682983147641,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
263,1.8352455294523147,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
264,1.8274766945794125,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,282.0,0.0
265,1.8164340630625793,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
266,1.8795619279741957,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
267,1.8472058392885327,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
268,1.8810627415381347,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,399.0,0.0
269,1.8671355336740851,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
270,1.8576679300066963,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
271,1.8497023540432338,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
272,1.824365840469498,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0
273,1.9211563597102614,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0
274,1.8994479242391513,409.0,0.0,409.0,0.0,409.0,0.0,436.0,0.0,436.0,0.0
275,1.867667379090002,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
276,1.9031579928086992,409.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
277,1.876224175022347,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
278,1.9297430470578418,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,112.0,0.0
279,1.908143532476415,371.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
280,1.8281623829272762,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,282.0,0.0
281,1.8542589186116203,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
282,1.8280022717756301,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,282.0,0.038000000000000006
