,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-01-24 12:00:00,-0.607,-9.967,-11.319,-27.349,-25.046,-20.26,-0.17,-7.76,-0.005,-15.794,-33.537,-29.443,-0.045,-45.311,-44.123,-17.101,-526.976,-108.29,-15.845,-28.19,-44.123,-17.101,-526.976
2016-01-24 13:00:00,-0.6,-9.792,-10.32,-43.389,-12.251,-26.04,-0.176,-8.112,-0.005,-16.025,-27.361,-40.89,-0.046,-37.106,-104.071,-23.006,-464.067,-105.357,-16.076,-34.328,-104.071,-23.006,-464.067
2016-01-24 14:00:00,-0.624,-9.692,-14.569,-52.0,-11.841,-32.543,-0.184,-7.283,-0.005,-14.25,-26.287,-24.322,-0.046,-44.939,-98.595,-28.978,-392.223,-95.549,-14.301,-40.01,-98.595,-28.978,-392.223
2016-01-24 15:00:00,-0.642,-9.692,-19.709,-45.871,-11.191,-37.709,-0.191,-7.455,-0.005,-12.332,-24.402,-24.459,-0.046,-48.41,-84.262,-35.638,-315.804,-97.27,-12.383,-45.355,-84.262,-35.638,-315.804
2016-01-24 16:00:00,-0.639,-9.639,-24.907,-39.544,-10.154,-36.635,-0.199,-7.602,-0.005,-11.709,-22.586,-22.341,-0.046,-49.33,-71.053,-35.483,-298.423,-94.257,-11.76,-44.436,-71.053,-35.483,-298.423
2016-01-24 17:00:00,-0.638,-9.236,-24.66,-32.25,-8.777,-35.578,-0.206,-7.592,-0.005,-2.87,-17.196,-20.321,-0.046,-15.87,-57.108,-33.826,-181.675,-53.387,-2.921,-43.376,-57.108,-33.826,-181.675
2016-01-24 18:00:00,-0.55,-8.467,-24.414,-25.014,-5.912,-32.875,-0.214,-7.384,-0.005,-0.191,-12.312,-15.939,-0.046,-11.462,-44.358,-30.416,-20.991,-39.713,-0.241,-40.473,-44.358,-30.416,-20.991
2016-01-24 19:00:00,-0.485,-8.298,-19.71,-18.694,-3.611,-27.113,-0.221,-7.208,-0.005,-0.147,-8.242,-11.001,-0.046,-6.277,-33.215,-23.32,-1.536,-25.52,-0.198,-34.542,-33.215,-23.32,-1.536
2016-01-24 20:00:00,-0.489,-8.734,-8.447,-6.558,-1.874,-17.738,-0.226,-7.206,-0.005,-0.336,-5.854,-6.975,-0.047,-3.059,-20.309,-13.973,-1.45,-15.888,-0.389,-25.169,-20.309,-13.973,-1.45
2016-01-24 21:00:00,-0.496,-9.654,-4.435,-6.42,-1.561,-11.85,-0.231,-7.221,-0.005,-0.268,-5.851,-5.266,-0.049,-3.007,-22.216,-9.869,-1.433,-14.125,-0.321,-19.303,-22.216,-9.869,-1.433
2016-01-24 22:00:00,-0.5,-10.449,-4.128,-6.931,-1.559,-10.15,-0.237,-7.389,-0.005,-0.264,-5.848,-5.29,-0.05,-3.109,-22.372,-8.86,-1.437,-14.247,-0.319,-17.776,-22.372,-8.86,-1.437
2016-01-24 23:00:00,-0.705,-12.507,-4.735,-6.404,-2.293,-10.352,-1.675,-7.001,-0.004,-0.818,-5.238,-6.44,-2.861,-4.443,-22.144,-7.543,-13.617,-16.121,-3.683,-19.027,-22.144,-7.543,-13.617
2016-01-25 00:00:00,-1.094,-15.567,-5.957,-4.654,-3.763,-8.119,-4.539,-5.295,-0.001,-1.933,-4.022,-8.695,-8.481,-6.901,-22.071,-5.088,-37.968,-19.618,-10.415,-17.954,-22.071,-5.088,-37.968
2016-01-25 01:00:00,-1.79,-17.097,-6.696,-3.769,-4.554,-7.033,-6.085,-4.478,-0.0,-2.522,-4.083,-9.691,-11.436,-8.076,-22.048,-3.86,-52.611,-21.85,-13.959,-17.596,-22.048,-3.86,-52.611
2016-01-25 02:00:00,-1.856,-17.095,-6.769,-3.76,-4.549,-7.063,-6.109,-4.485,-0.0,-2.534,-4.089,-9.56,-11.598,-8.022,-22.062,-3.759,-54.101,-21.671,-14.131,-17.657,-22.062,-3.759,-54.101
2016-01-25 03:00:00,-1.855,-17.062,-6.74,-3.751,-4.471,-7.093,-6.047,-4.474,-0.0,-2.525,-3.951,-9.43,-11.753,-7.968,-22.076,-3.662,-53.956,-21.349,-14.278,-17.615,-22.076,-3.662,-53.956
2016-01-25 04:00:00,-1.855,-16.96,-6.712,-3.723,-4.37,-7.063,-5.925,-4.433,-0.0,-2.507,-3.674,-9.301,-11.699,-7.906,-22.09,-3.613,-52.614,-20.882,-14.206,-17.42,-22.09,-3.613,-52.614
2016-01-25 05:00:00,-1.858,-16.863,-6.641,-3.665,-4.284,-7.007,-5.797,-4.251,-0.0,-2.474,-3.283,-9.923,-11.545,-7.827,-21.947,-3.549,-51.489,-21.033,-14.019,-17.055,-21.947,-3.549,-51.489
2016-01-25 06:00:00,-1.956,-16.785,-6.568,-3.537,-4.198,-6.704,-5.67,-4.073,-0.001,-2.441,-4.487,-11.328,-15.105,-7.74,-21.789,-3.486,-67.907,-23.554,-17.547,-16.447,-21.789,-3.486,-67.907
2016-01-25 07:00:00,-1.878,-16.707,-7.149,-3.654,-4.34,-6.358,-6.52,-6.252,-0.007,-2.408,-4.17,-12.825,-23.037,-7.56,-21.234,-3.687,-112.865,-24.555,-25.451,-19.13,-21.234,-3.687,-112.865
2016-01-25 08:00:00,-1.751,-16.727,-8.326,-5.62,-5.711,-9.646,-8.797,-11.111,-0.342,-3.05,-3.852,-14.416,-40.703,-7.784,-20.128,-4.329,-193.456,-26.052,-44.095,-29.554,-20.128,-4.329,-193.456
2016-01-25 09:00:00,-1.516,-17.207,-10.89,-9.444,-12.421,-26.275,-15.028,-23.793,-2.027,-4.665,-1.296,-15.35,-67.487,-11.765,-23.615,-6.83,-278.565,-28.41,-74.179,-65.097,-23.615,-6.83,-278.565
2016-01-25 10:00:00,-0.303,-18.446,-14.56,-22.59,-25.592,-82.152,-25.571,-49.136,-6.655,-13.154,-0.038,-13.24,-90.031,-21.014,-60.918,-19.907,-320.802,-34.292,-109.84,-156.859,-60.918,-19.907,-320.802
2016-01-25 11:00:00,-0.014,-30.588,-16.567,-50.327,-26.273,-105.642,-40.374,-84.088,-11.432,-24.334,-0.038,-22.172,-110.591,-49.08,-130.062,-42.989,-394.521,-71.289,-146.357,-230.104,-130.062,-42.989,-394.521
2016-01-25 12:00:00,-0.015,-82.167,-14.33,-54.291,-24.606,-61.402,-29.98,-85.548,-13.003,-26.83,-0.039,-22.488,-130.262,-97.193,-80.47,-19.035,-490.964,-119.72,-170.096,-176.931,-80.47,-19.035,-490.964
2016-01-25 13:00:00,-0.015,-37.679,-14.356,-75.664,-24.631,-94.52,-25.37,-82.677,-12.828,-19.126,-0.04,-21.364,-155.056,-101.338,-49.22,-17.712,-611.248,-122.742,-187.009,-202.566,-49.22,-17.712,-611.248
2016-01-25 14:00:00,-0.015,-33.302,-15.883,-72.506,-24.486,-123.116,-36.504,-103.589,-12.624,-15.073,-0.041,-24.301,-123.161,-134.26,-98.691,-21.453,-957.531,-158.602,-150.859,-263.209,-98.691,-21.453,-957.531
2016-01-25 15:00:00,-0.015,-43.816,-28.002,-31.632,-40.082,-94.208,-65.583,-97.247,-18.636,-30.364,-0.042,-38.579,-73.011,-86.031,-85.956,-27.423,-507.888,-124.653,-122.012,-257.038,-85.956,-27.423,-507.888
2016-01-25 16:00:00,-0.015,-52.965,-37.263,-14.003,-61.529,-76.386,-38.834,-86.701,-21.386,-22.064,-0.044,-59.652,-75.724,-37.157,-67.823,-29.735,-527.991,-96.853,-119.175,-201.921,-67.823,-29.735,-527.991
2016-01-25 17:00:00,-0.015,-58.151,-46.608,-14.375,-78.61,-60.697,-17.388,-75.859,-20.012,-9.223,-0.046,-69.199,-75.884,-33.753,-54.891,-31.331,-514.994,-102.998,-105.119,-153.945,-54.891,-31.331,-514.994
2016-01-25 18:00:00,-0.015,-60.503,-44.443,-12.304,-74.611,-46.936,-18.661,-50.434,-18.097,-10.289,-0.048,-59.186,-79.873,-26.079,-42.941,-29.827,-532.777,-85.313,-108.259,-116.03,-42.941,-29.827,-532.777
2016-01-25 19:00:00,-0.015,-48.135,-29.037,-9.409,-38.155,-34.942,-16.683,-45.598,-13.068,-12.006,-0.05,-44.691,-72.473,-19.116,-32.42,-19.398,-518.921,-63.856,-97.547,-97.223,-32.42,-19.398,-518.921
2016-01-25 20:00:00,-0.015,-21.982,-13.335,-6.61,-18.341,-26.477,-12.679,-42.137,-4.091,-9.782,-0.052,-20.766,-47.964,-12.746,-23.373,-5.797,-392.479,-33.563,-61.837,-81.293,-23.373,-5.797,-392.479
2016-01-25 21:00:00,-0.016,-12.372,-8.311,-4.303,-15.293,-25.438,-9.225,-36.938,-1.946,-6.851,-0.052,-11.525,-28.497,-7.663,-20.64,-1.855,-283.664,-19.239,-37.294,-71.6,-20.64,-1.855,-283.664
2016-01-25 22:00:00,-0.02,-12.496,-8.851,-2.75,-15.31,-25.284,-6.975,-13.208,-1.942,-4.441,-0.05,-11.777,-14.069,-4.29,-21.245,-1.911,-192.474,-16.117,-20.452,-45.467,-21.245,-1.911,-192.474
2016-01-25 23:00:00,-0.485,-9.413,-7.363,-3.731,-13.328,-20.962,-6.094,-2.217,-1.706,-3.729,-0.251,-11.593,-5.997,-3.356,-17.555,-3.017,-120.474,-15.2,-11.433,-29.272,-17.555,-3.017,-120.474
2016-01-26 00:00:00,-1.406,-3.322,-4.384,-5.698,-8.914,-13.282,-4.336,-4.24,-1.262,-2.866,-0.654,-9.185,-8.632,-1.537,-10.928,-5.25,-123.597,-11.376,-12.76,-21.858,-10.928,-5.25,-123.597
2016-01-26 01:00:00,-1.866,-0.274,-2.892,-6.707,-6.598,-11.127,-3.393,-5.392,-1.109,-3.707,-0.846,-8.008,-10.072,-0.622,-8.152,-6.394,-55.693,-9.475,-14.888,-19.912,-8.152,-6.394,-55.693
2016-01-26 02:00:00,-1.866,-0.271,-2.89,-6.732,-6.489,-11.193,-3.331,-5.425,-1.14,-3.781,-0.846,-7.986,-10.332,-0.62,-8.74,-6.356,-42.339,-9.452,-15.252,-19.949,-8.74,-6.356,-42.339
2016-01-26 03:00:00,-1.866,-0.268,-2.888,-6.758,-6.382,-11.197,-3.268,-5.376,-1.138,-3.671,-0.846,-7.922,-10.536,-0.618,-8.927,-6.275,-39.247,-9.386,-15.345,-19.841,-8.927,-6.275,-39.247
2016-01-26 04:00:00,-1.864,-0.263,-2.885,-6.771,-6.275,-11.183,-3.206,-5.323,-1.124,-3.366,-0.847,-7.877,-10.525,-0.614,-8.938,-6.195,-38.915,-9.338,-15.015,-19.713,-8.938,-6.195,-38.915
2016-01-26 05:00:00,-1.858,-0.256,-3.215,-6.7,-6.35,-11.117,-3.447,-5.257,-1.102,-2.843,-0.848,-7.859,-10.505,-0.61,-8.741,-6.118,-40.716,-9.317,-14.45,-19.822,-8.741,-6.118,-40.716
2016-01-26 06:00:00,-1.852,-0.249,-3.85,-6.629,-6.776,-11.052,-4.344,-5.433,-1.081,-3.061,-0.846,-7.841,-10.483,-0.608,-8.524,-6.042,-43.179,-9.294,-14.625,-20.828,-8.524,-6.042,-43.179
2016-01-26 07:00:00,-1.782,-0.698,-4.542,-5.841,-7.215,-11.277,-5.344,-8.364,-1.269,-2.867,-3.12,-7.822,-14.657,-0.269,-8.854,-5.967,-63.423,-11.211,-18.793,-24.986,-8.854,-5.967,-63.423
2016-01-26 08:00:00,-2.073,-12.88,-5.291,-5.181,-7.668,-11.34,-6.448,-14.462,-1.864,-2.734,-22.623,-9.0,-27.988,-0.896,-8.686,-7.004,-100.172,-32.519,-32.586,-32.25,-8.686,-7.004,-100.172
2016-01-26 09:00:00,-3.098,-82.084,-6.426,-9.695,-8.52,-7.184,-7.339,-25.341,-3.309,-1.739,-67.392,-11.006,-72.9,-7.038,-6.168,-8.341,-206.843,-85.436,-77.948,-39.864,-6.168,-8.341,-206.843
2016-01-26 10:00:00,-5.008,-254.91,-7.712,-27.919,-9.733,-2.057,-5.929,-30.548,-6.489,-0.09,-60.556,-21.973,-217.069,-19.203,-2.65,-18.172,-237.835,-101.732,-223.648,-38.534,-2.65,-18.172,-237.835
2016-01-26 11:00:00,-9.86,-230.146,-6.139,-59.947,-9.073,-0.604,-22.414,-26.508,-8.364,-0.024,-44.312,-33.273,-258.655,-35.969,-0.743,-36.261,-232.692,-113.554,-267.043,-49.525,-0.743,-36.261,-232.692
2016-01-26 12:00:00,-15.879,-152.747,-9.042,-57.988,-7.905,-1.221,-18.395,-26.383,-5.784,-0.025,-30.706,-53.053,-229.854,-44.764,-1.56,-46.763,-235.235,-128.523,-235.664,-46.0,-1.56,-46.763,-235.235
2016-01-26 13:00:00,-17.098,-88.965,-11.676,-33.328,-12.064,-1.213,-19.671,-29.422,-5.831,-0.026,-19.587,-44.22,-189.581,-45.043,-1.565,-31.875,-345.803,-108.85,-195.438,-50.307,-1.565,-31.875,-345.803
2016-01-26 14:00:00,-30.004,-59.262,-11.768,-59.51,-8.746,-1.206,-33.968,-46.484,-14.968,-0.028,-18.373,-35.171,-283.364,-56.444,-1.57,-24.308,-394.599,-109.987,-298.36,-81.658,-1.57,-24.308,-394.599
2016-01-26 15:00:00,-20.443,-78.865,-24.474,-60.738,-15.208,-1.198,-47.12,-61.516,-12.426,-0.029,-26.31,-48.521,-236.713,-76.031,-1.575,-34.776,-405.253,-150.862,-249.167,-109.834,-1.575,-34.776,-405.253
2016-01-26 16:00:00,-12.683,-115.775,-24.458,-41.637,-24.889,-1.197,-62.419,-78.651,-4.169,-0.03,-26.997,-53.461,-210.507,-97.958,-1.577,-18.779,-417.759,-178.416,-214.706,-142.266,-1.577,-18.779,-417.759
2016-01-26 17:00:00,-10.727,-96.124,-20.711,-28.965,-22.847,-1.199,-55.439,-97.887,-4.058,-0.031,-19.545,-28.156,-174.787,-106.782,-1.577,-9.429,-430.454,-154.483,-178.877,-154.525,-1.577,-9.429,-430.454
2016-01-26 18:00:00,-9.419,-60.99,-15.987,-18.827,-18.848,-1.202,-45.409,-77.164,-4.15,-0.032,-12.353,-28.034,-117.752,-65.714,-1.578,-18.758,-353.734,-106.1,-121.934,-123.775,-1.578,-18.758,-353.734
2016-01-26 19:00:00,-8.103,-33.995,-11.234,-10.865,-14.341,-1.204,-32.494,-52.77,-3.298,-0.034,-6.887,-33.548,-135.696,-24.312,-1.578,-20.266,-274.951,-64.748,-139.028,-86.469,-1.578,-20.266,-274.951
2016-01-26 20:00:00,-6.561,-16.838,-6.738,-5.078,-10.166,-1.207,-16.136,-22.835,-2.359,-0.035,-4.601,-27.014,-127.528,-20.465,-1.578,-12.906,-136.192,-52.08,-129.922,-40.178,-1.578,-12.906,-136.192
2016-01-26 21:00:00,-5.145,-9.946,-3.623,-3.709,-8.701,-1.207,-7.197,-10.612,-1.577,-0.035,-4.069,-18.827,-117.059,-14.991,-1.568,-7.199,-53.823,-37.887,-118.672,-19.016,-1.568,-7.199,-53.823
2016-01-26 22:00:00,-3.901,-9.013,-3.532,-4.622,-9.005,-1.207,-4.721,-11.084,-1.013,-0.035,-3.143,-12.356,-55.832,-10.951,-1.547,-4.03,-24.915,-26.45,-56.88,-17.011,-1.547,-4.03,-24.915
2016-01-26 23:00:00,-2.976,-10.65,-3.574,-5.521,-6.784,-2.821,-3.747,-9.924,-1.175,-0.455,-3.786,-9.575,-15.225,-10.075,-1.158,-4.831,-28.438,-23.437,-16.856,-16.492,-1.158,-4.831,-28.438
2016-01-27 00:00:00,-2.134,-12.442,-3.638,-7.291,-2.272,-6.05,-1.393,-7.091,-1.493,-1.297,-5.353,-3.193,-11.646,-7.009,-0.422,-6.06,-25.874,-15.556,-14.437,-14.533,-0.422,-6.06,-25.874
2016-01-27 01:00:00,-1.713,-13.337,-3.642,-4.364,-0.016,-7.672,-0.217,-5.692,-1.633,-1.741,-6.191,-0.001,-9.912,-5.709,-0.044,-6.938,-24.801,-11.901,-13.286,-13.581,-0.044,-6.938,-24.801
2016-01-27 02:00:00,-1.715,-13.331,-3.614,-3.199,-0.017,-7.678,-0.217,-5.71,-1.646,-1.744,-6.194,-0.001,-10.025,-5.663,-0.043,-7.298,-24.939,-11.859,-13.416,-13.604,-0.043,-7.298,-24.939
2016-01-27 03:00:00,-1.72,-13.302,-3.587,-2.688,-0.017,-7.642,-0.217,-5.728,-1.647,-1.745,-6.138,-0.001,-10.055,-5.394,-0.044,-7.305,-25.012,-11.533,-13.447,-13.586,-0.044,-7.305,-25.012
2016-01-27 04:00:00,-1.706,-13.13,-3.56,-2.682,-0.017,-7.587,-0.217,-5.735,-1.644,-1.744,-6.017,-0.001,-9.948,-5.02,-0.046,-7.181,-25.012,-11.037,-13.335,-13.539,-0.046,-7.181,-25.012
2016-01-27 05:00:00,-1.686,-12.972,-3.826,-2.818,-0.017,-7.526,-0.217,-5.715,-1.623,-1.732,-5.935,-0.001,-9.859,-6.81,-0.048,-6.69,-24.895,-12.746,-13.214,-13.458,-0.048,-6.69,-24.895
2016-01-27 06:00:00,-1.633,-12.876,-4.344,-3.071,-0.016,-7.466,-0.221,-5.696,-1.601,-1.721,-5.872,-0.001,-9.778,-12.123,-0.051,-6.217,-24.777,-17.996,-13.1,-13.382,-0.051,-6.217,-24.777
2016-01-27 07:00:00,-1.569,-12.78,-4.894,-3.951,-0.077,-7.835,-0.228,-5.316,-1.592,-2.188,-5.9,-0.001,-11.697,-19.701,-0.806,-6.112,-34.517,-25.602,-15.476,-13.378,-0.806,-6.112,-34.517
2016-01-27 08:00:00,-1.882,-16.539,-5.478,-6.349,-3.88,-8.617,-0.224,-6.594,-1.543,-3.363,-7.051,-1.046,-18.197,-28.435,-6.592,-6.248,-60.146,-36.533,-23.103,-15.436,-6.592,-6.248,-60.146
2016-01-27 09:00:00,-2.738,-24.13,-6.73,-11.994,-35.472,-14.307,-3.271,-19.197,-1.177,-6.884,-13.972,-20.898,-43.11,-38.566,-13.733,-4.32,-169.259,-73.436,-51.171,-36.774,-13.733,-4.32,-169.259
2016-01-27 10:00:00,-5.806,-50.241,-7.29,-29.359,-69.771,-46.611,-8.726,-48.731,-0.555,-15.395,-22.904,-72.912,-130.201,-42.758,-22.839,-1.849,-503.805,-138.574,-146.151,-104.068,-22.839,-1.849,-503.805
2016-01-27 11:00:00,-9.573,-84.739,-6.236,-36.823,-51.529,-40.108,-16.717,-87.525,-0.069,-21.63,-18.901,-95.629,-219.666,-35.279,-36.647,-0.149,-668.289,-149.81,-241.366,-144.35,-36.647,-0.149,-668.289
2016-01-27 12:00:00,-11.261,-103.574,-7.978,-35.986,-40.606,-19.207,-24.513,-52.959,-0.068,-15.388,-16.057,-60.961,-207.967,-28.791,-45.635,-0.006,-655.326,-105.81,-223.423,-96.679,-45.635,-0.006,-655.326
2016-01-27 13:00:00,-9.047,-89.356,-9.69,-36.817,-31.412,-19.38,-26.226,-36.058,-0.068,-14.398,-16.37,-45.701,-188.199,-30.979,-47.291,-0.006,-586.873,-93.05,-202.665,-81.664,-47.291,-0.006,-586.873
2016-01-27 14:00:00,-6.882,-73.388,-8.745,-44.848,-30.237,-26.017,-33.57,-73.776,-0.068,-22.567,-16.324,-32.636,-245.915,-50.369,-57.493,-0.006,-801.124,-99.33,-268.55,-133.363,-57.493,-0.006,-801.124
2016-01-27 15:00:00,-8.472,-65.04,-18.244,-45.398,-40.694,-31.71,-48.105,-65.982,-0.068,-29.04,-28.838,-34.958,-205.529,-77.38,-70.171,-0.006,-650.518,-141.176,-234.637,-145.797,-70.171,-0.006,-650.518
2016-01-27 16:00:00,-20.87,-78.14,-17.967,-46.973,-42.185,-35.063,-61.947,-42.307,-0.069,-13.768,-46.437,-51.297,-186.463,-76.947,-84.114,-0.006,-574.835,-174.681,-200.3,-139.316,-84.114,-0.006,-574.835
2016-01-27 17:00:00,-13.856,-139.323,-16.865,-48.576,-29.737,-37.183,-69.131,-27.167,-0.07,-9.416,-62.45,-54.643,-157.738,-66.473,-88.615,-0.006,-405.019,-183.566,-167.224,-133.481,-88.615,-0.006,-405.019
2016-01-27 18:00:00,-9.199,-85.876,-14.527,-39.336,-18.188,-31.362,-47.576,-19.954,-0.071,-10.753,-48.572,-35.298,-89.057,-43.22,-58.708,-0.006,-330.597,-127.09,-99.881,-98.892,-58.708,-0.006,-330.597
2016-01-27 19:00:00,-7.179,-42.403,-11.677,-27.724,-10.103,-14.49,-21.395,-13.852,-0.072,-9.609,-16.962,-17.758,-102.889,-25.496,-27.915,-0.006,-323.948,-60.215,-112.569,-49.736,-27.915,-0.006,-323.948
2016-01-27 20:00:00,-4.926,-26.154,-7.723,-12.005,-8.44,-2.473,-18.062,-8.86,-0.072,-6.617,-12.66,-5.927,-98.313,-15.732,-23.662,-0.006,-295.456,-34.319,-105.003,-29.395,-23.662,-0.006,-295.456
2016-01-27 21:00:00,-3.657,-14.335,-4.387,-4.904,-7.773,-2.538,-10.445,-7.627,-0.073,-4.181,-12.623,-4.014,-88.884,-6.284,-16.926,-0.006,-218.914,-22.921,-93.139,-20.611,-16.926,-0.006,-218.914
2016-01-27 22:00:00,-3.481,-11.663,-4.118,-2.477,-6.585,-2.618,-5.043,-7.597,-0.074,-2.607,-12.661,-2.939,-38.45,-2.351,-11.131,-0.006,-95.691,-17.951,-41.131,-15.258,-11.131,-0.006,-95.691
2016-01-27 23:00:00,-3.263,-11.847,-4.09,-2.624,-5.778,-4.83,-4.78,-8.064,-0.456,-2.609,-13.384,-4.134,-7.527,-1.725,-14.725,-1.579,-19.017,-19.243,-10.592,-17.674,-14.725,-1.579,-19.017
2016-01-28 00:00:00,-2.751,-11.582,-4.043,-3.061,-4.087,-9.251,-3.8,-9.1,-1.217,-2.572,-14.672,-7.114,-4.896,-0.615,-20.358,-4.726,-11.577,-22.401,-8.685,-22.15,-20.358,-4.726,-11.577
2016-01-28 01:00:00,-2.513,-11.42,-4.008,-3.214,-3.435,-11.432,-3.581,-9.881,-1.599,-2.541,-9.881,-8.757,-3.588,-0.06,-13.279,-9.373,-7.588,-18.698,-7.729,-24.893,-13.279,-9.373,-7.588
2016-01-28 02:00:00,-2.531,-11.391,-3.998,-3.149,-3.618,-11.403,-3.855,-9.869,-1.602,-2.535,-8.809,-8.846,-3.594,-0.06,-11.043,-9.313,-7.495,-17.715,-7.731,-25.127,-11.043,-9.313,-7.495
2016-01-28 03:00:00,-2.55,-11.362,-3.987,-3.085,-3.663,-11.374,-3.771,-9.757,-1.599,-2.545,-8.463,-8.832,-3.597,-0.06,-10.845,-8.944,-7.402,-17.354,-7.741,-24.902,-10.845,-8.944,-7.402
2016-01-28 04:00:00,-2.559,-11.324,-3.976,-3.022,-3.636,-11.336,-3.602,-9.645,-1.587,-2.542,-8.431,-8.807,-3.598,-0.06,-10.891,-8.797,-7.377,-17.298,-7.727,-24.584,-10.891,-8.797,-7.377
2016-01-28 05:00:00,-2.555,-11.249,-3.957,-3.222,-3.589,-11.261,-3.215,-9.398,-1.566,-2.516,-8.454,-8.618,-3.599,-0.06,-11.224,-8.844,-7.358,-17.133,-7.681,-23.874,-11.224,-8.844,-7.358
2016-01-28 06:00:00,-2.509,-11.154,-3.938,-3.62,-4.522,-11.166,-2.849,-9.145,-1.568,-2.481,-8.628,-8.431,-3.603,-0.061,-12.497,-10.122,-7.346,-17.119,-7.652,-23.16,-12.497,-10.122,-7.346
2016-01-28 07:00:00,-2.416,-11.057,-3.881,-4.042,-7.392,-11.069,-2.714,-11.506,-1.886,-2.468,-8.803,-10.513,-0.959,-0.056,-17.515,-8.808,-7.345,-19.372,-5.313,-25.289,-17.515,-8.808,-7.345
2016-01-28 08:00:00,-2.938,-13.804,-3.811,-4.487,-14.947,-13.818,-2.603,-15.725,-2.96,-2.745,-11.092,-13.653,-16.76,-2.025,-27.863,-8.324,-0.504,-26.77,-22.465,-32.146,-27.863,-8.324,-0.504
2016-01-28 09:00:00,-6.033,-22.034,-4.656,-5.397,-24.717,-22.057,-2.253,-24.139,-5.535,-3.397,-14.161,-21.571,-127.065,-21.806,-54.666,-2.558,-20.193,-57.538,-135.997,-48.449,-54.666,-2.558,-20.193
2016-01-28 10:00:00,-11.732,-43.445,-6.93,-6.43,-29.216,-43.491,-1.841,-33.209,-9.555,-9.234,-26.661,-30.316,-179.06,-64.801,-64.354,-0.369,-140.264,-121.778,-197.849,-78.542,-64.354,-0.369,-140.264
2016-01-28 11:00:00,-15.064,-82.263,-17.739,-5.333,-33.837,-82.349,-0.673,-26.956,-7.508,-15.39,-40.692,-28.959,-121.489,-117.816,-61.604,-0.384,-264.631,-187.467,-144.387,-109.978,-61.604,-0.384,-264.631
2016-01-28 12:00:00,-6.385,-86.472,-32.335,-9.756,-39.029,-86.563,-0.045,-28.5,-6.17,-8.2,-40.235,-24.995,-68.031,-134.638,-58.797,-0.385,-252.014,-199.868,-82.4,-115.108,-58.797,-0.385,-252.014
2016-01-28 13:00:00,-4.517,-126.739,-34.316,-9.929,-44.835,-126.872,-0.171,-35.668,-6.49,-7.283,-38.501,-26.126,-35.054,-123.244,-69.648,-0.386,-237.455,-187.871,-48.826,-162.711,-69.648,-0.386,-237.455
2016-01-28 14:00:00,-10.282,-71.84,-45.367,-14.34,-71.45,-71.916,-0.17,-47.936,-14.298,-8.939,-39.26,-30.596,-49.279,-129.851,-84.383,-0.387,-521.576,-199.708,-72.516,-120.022,-84.383,-0.387,-521.576
2016-01-28 15:00:00,-8.563,-34.807,-40.44,-30.741,-40.593,-34.843,-0.169,-60.665,-15.431,-11.29,-56.989,-50.79,-90.859,-189.287,-87.595,-0.385,-639.696,-297.067,-117.581,-95.677,-87.595,-0.385,-639.696
2016-01-28 16:00:00,-6.073,-25.432,-20.182,-29.736,-40.637,-25.458,-0.168,-74.892,-7.197,-11.618,-58.998,-65.748,-74.75,-196.109,-89.427,-0.383,-603.54,-320.855,-93.565,-100.518,-89.427,-0.383,-603.54
2016-01-28 17:00:00,-3.934,-19.93,-16.446,-24.874,-39.14,-19.951,-0.168,-74.964,-4.331,-11.996,-61.368,-80.743,-35.332,-186.188,-91.279,-0.381,-568.432,-328.3,-51.659,-95.083,-91.279,-0.381,-568.432
2016-01-28 18:00:00,-2.413,-15.221,-13.065,-18.7,-40.185,-15.237,-0.168,-57.081,-4.832,-11.458,-61.991,-64.559,-19.047,-160.37,-71.932,-0.379,-425.858,-286.92,-35.336,-72.486,-71.932,-0.379,-425.858
2016-01-28 19:00:00,-1.277,-12.005,-10.437,-11.985,-42.388,-12.018,-0.168,-34.843,-4.495,-7.877,-50.877,-39.128,-9.732,-93.355,-53.535,-0.377,-203.285,-183.361,-22.104,-47.029,-53.535,-0.377,-203.285
2016-01-28 20:00:00,-0.5,-9.17,-8.33,-5.822,-33.192,-9.18,-0.168,-9.636,-3.452,-2.345,-35.053,-14.502,-5.142,-16.467,-24.922,-0.375,-47.757,-66.021,-10.939,-18.984,-24.922,-0.375,-47.757
2016-01-28 21:00:00,-0.278,-6.717,-6.461,-1.549,-23.266,-6.724,-0.169,-5.565,-2.547,-1.179,-16.496,-10.636,-3.822,-8.347,-8.864,-0.38,-26.677,-35.479,-7.549,-12.457,-8.864,-0.38,-26.677
2016-01-28 22:00:00,-0.301,-5.223,-4.983,-1.494,-15.099,-5.229,-0.175,-5.795,-1.809,-1.219,-9.031,-11.62,-3.834,-8.32,-4.827,-0.385,-26.127,-28.971,-6.861,-11.199,-4.827,-0.385,-26.127
2016-01-28 23:00:00,-0.4,-5.038,-4.635,-3.406,-7.753,-6.49,-0.244,-5.617,-1.703,-2.036,-7.432,-8.823,-4.895,-8.36,-4.161,-1.205,-36.14,-24.614,-8.633,-12.351,-4.161,-1.205,-36.14
